Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Năm,Liquidity_Score,Leverage_Score,Efficiency_Score,Size_Score,Profitability_Score
BMC,Khoáng sản Bình Định,HOSE,Nguyên vật liệu,2024,1.1887983930463628,-0.479784492272738,-0.024596838201336763,-1.3999179222949243,0.4208239317912861
BMI,Bảo hiểm Bảo Minh,HOSE,Tài chính,2020,-0.3913777896657833,0.11360189399787274,,0.5069700366621946,-0.4886735295871605
BMI,Bảo hiểm Bảo Minh,HOSE,Tài chính,2021,-0.5364524233518976,0.16123347268177024,0.2203351873139825,0.4147608172144758,-0.18853181425267893
BMI,Bảo hiểm Bảo Minh,HOSE,Tài chính,2022,-0.38834466353422453,0.12498447949304506,0.6264280569143005,0.43908326257752395,0.3711939793896071
BMI,Bảo hiểm Bảo Minh,HOSE,Tài chính,2023,-0.21661229206097107,-0.009940049945867266,0.7992142365152319,0.48696838062851344,0.3647555635765067
BMI,Bảo hiểm Bảo Minh,HOSE,Tài chính,2024,-0.17662545087252066,0.01763100914762586,0.9381919561738012,0.47242712236160733,0.13641196249759804
BMP,Nhựa Bình Minh,HOSE,Công nghiệp,2020,0.4629691107801382,-0.45876982585826226,,0.8038366820187942,0.7442258898172026
BMP,Nhựa Bình Minh,HOSE,Công nghiệp,2021,0.0003447365068549128,-0.41468526863083416,0.580509124313154,0.6965766563062712,0.022744943229194976
BMP,Nhựa Bình Minh,HOSE,Công nghiệp,2022,0.5284536712436229,-0.39319261693528434,0.7594310885517422,0.7510024985461061,0.9191329895869194
BMP,Nhựa Bình Minh,HOSE,Công nghiệp,2023,0.64946443758765,-0.3946784143387593,1.4126416825188135,0.7355180264617548,2.3772115131918263
BMP,Nhựa Bình Minh,HOSE,Công nghiệp,2024,0.7020700973164885,-0.4875253154610943,1.208581563208405,0.5935786734221863,1.65552078126351
BRC,Cao su Bến Thành,HOSE,Nguyên vật liệu,2020,-0.1637284142755279,-0.2810784223181533,,-1.191896028247304,0.15262658398988363
BRC,Cao su Bến Thành,HOSE,Nguyên vật liệu,2021,-0.2009907272519168,-0.3371447553343281,-0.15195512084379081,-1.1114094435316182,-0.19223443411988453
BRC,Cao su Bến Thành,HOSE,Nguyên vật liệu,2022,-0.20495688845819204,-0.29245074360090706,-0.20949564895025097,-1.2627186187408057,0.15045818328899416
BRC,Cao su Bến Thành,HOSE,Nguyên vật liệu,2023,-0.11715122923785348,-0.21220299547896673,-0.1294804178269477,-1.263390724859022,0.3536408602476692
BRC,Cao su Bến Thành,HOSE,Nguyên vật liệu,2024,-0.1886342907604958,-0.33272517125952966,-0.05393478066974187,-1.1166147388672751,0.21521458490534254
BSI,Chứng khoán BIDV,HOSE,Tài chính,2020,-0.45965813899200175,-0.1854963485108782,,-0.19667214314092635,-0.2335972208341871
BSI,Chứng khoán BIDV,HOSE,Tài chính,2021,-0.5420461444221528,0.28882814141162294,,0.04501854221985531,0.2835943442605607
BSI,Chứng khoán BIDV,HOSE,Tài chính,2022,0.12367835671515613,-0.4511559136365665,,-0.03581011547033573,-0.08780948403350963
BSI,Chứng khoán BIDV,HOSE,Tài chính,2023,-0.19998278456885657,-0.3169705500052958,,0.20753405535677702,0.2918634822039063
BSI,Chứng khoán BIDV,HOSE,Tài chính,2024,-0.19546001754195172,-0.1461579337655967,,0.25287990799721627,0.18501608592635962
BSR,Lọc Hóa dầu Bình Sơn,HOSE,Dầu khí,2023,0.6538926331636644,-0.8605244716843492,,0.6437102468892426,0.8780577926554399
BSR,Lọc Hóa dầu Bình Sơn,HOSE,Dầu khí,2024,1.1088765567635435,-0.8754340450568925,0.06666670645766987,0.5874399543515988,-1.0770301743017696
BTP,Nhiệt điện Bà Rịa,HOSE,Tiện ích Cộng đồng,2020,0.9970056228789569,-0.33989805272236734,,-0.2578825795171168,-0.22742305386358452
BTP,Nhiệt điện Bà Rịa,HOSE,Tiện ích Cộng đồng,2021,-0.004381273549417808,-0.5152187477846091,-0.14217492905254703,-0.12935171688578145,-0.3627350396256124
BTP,Nhiệt điện Bà Rịa,HOSE,Tiện ích Cộng đồng,2022,0.8205465441818268,-0.45898996635063716,-0.22193693277505389,-0.5350354158381537,-0.6056334084163879
BTP,Nhiệt điện Bà Rịa,HOSE,Tiện ích Cộng đồng,2023,1.4555223313493357,-0.3375231575803576,-0.09884151238079829,-0.4399753159849782,-0.4726485239809101
BTP,Nhiệt điện Bà Rịa,HOSE,Tiện ích Cộng đồng,2024,0.3006779501206865,-0.4160486454142876,-0.19342454434142675,-0.6979231361604528,-0.3130919017437408
BTT,TM - DV Bến Thành,HOSE,Dịch vụ Tiêu dùng,2020,-0.19705531992249573,-0.29652363642948637,,-0.8115418595949003,0.16722388607267216
BTT,TM - DV Bến Thành,HOSE,Dịch vụ Tiêu dùng,2021,0.11101695811162587,-0.24040815997766168,-0.2973758338849884,-0.9457047454288854,0.09074083875641702
BTT,TM - DV Bến Thành,HOSE,Dịch vụ Tiêu dùng,2022,0.1641156352514824,-0.1676101481569771,-0.27600217951689854,-0.9102790614046635,-0.27334753946318907
BTT,TM - DV Bến Thành,HOSE,Dịch vụ Tiêu dùng,2023,0.22512974118063753,-0.14379278241301954,-0.2567053759306714,-0.831462911467088,0.4151383844811278
BTT,TM - DV Bến Thành,HOSE,Dịch vụ Tiêu dùng,2024,-0.05646814422527979,-0.15669381681526914,-0.15913916678302437,-0.8287817798831052,0.2775355571414922
BVH,Tập đoàn Bảo Việt,HOSE,Tài chính,2020,1.1016390770160183,1.5325296759550526,,2.2682939782908136,-0.6782353353954642
BVH,Tập đoàn Bảo Việt,HOSE,Tài chính,2021,0.7496265419662563,1.9224538880499233,-0.15637228976776837,2.1970734736883295,-0.33119764435989957
BVH,Tập đoàn Bảo Việt,HOSE,Tài chính,2022,0.2896629472440389,2.490981773273862,-0.08691570534075055,2.2383717646447208,0.006424045463974668
BVH,Tập đoàn Bảo Việt,HOSE,Tài chính,2023,-0.032920082888396235,2.5998388143372497,-0.06922069908445419,2.206129567911617,-0.12360652603249804
BVH,Tập đoàn Bảo Việt,HOSE,Tài chính,2024,-0.07426258012354528,2.891180314165965,-0.07944180071051407,2.157412925425146,0.023292094458358004
BWE,Nước - Môi trường Bình Dương,HOSE,Tiện ích Cộng đồng,2020,-0.33021925908204286,0.18765587243689005,,0.716334816942412,0.2577498367636744
BWE,Nước - Môi trường Bình Dương,HOSE,Tiện ích Cộng đồng,2021,-0.3421240272333817,-0.08587165752700615,-0.2673584645288124,0.7061619941952222,0.25739402103026804
BWE,Nước - Môi trường Bình Dương,HOSE,Tiện ích Cộng đồng,2022,-0.5009479210395609,-0.03503614143475516,-0.21971181901058018,0.6853756685786093,-0.06449672441376823
BWE,Nước - Môi trường Bình Dương,HOSE,Tiện ích Cộng đồng,2023,-0.4581177758454576,0.2566069988705069,-0.23143569062810182,0.7484625903514219,-0.029912602963956526
BWE,Nước - Môi trường Bình Dương,HOSE,Tiện ích Cộng đồng,2024,-0.40607107557200645,-0.028977869895854234,-0.24978084697811237,0.8473752369599181,0.004208525446201548
C32,CIC39,HOSE,Công nghiệp,2020,-0.36740734559981836,-0.25776699316933493,,-0.2526812154973541,0.25538293268657836
C32,CIC39,HOSE,Công nghiệp,2021,-0.18228257600954742,-0.22329007764913072,-0.23478528117277603,-0.3903900618325812,0.16493699433771894
C32,CIC39,HOSE,Công nghiệp,2022,-0.27720352234621354,-0.15154126178237057,-0.22332426812285583,-0.4307356836281086,-0.2535827989402959
C32,CIC39,HOSE,Công nghiệp,2023,-0.34069841859309347,-0.23346857420723924,-0.22164702523594298,-0.5030095975274683,-1.1136341207442013
C32,CIC39,HOSE,Công nghiệp,2024,-0.4659440606842697,-0.3660652495595017,0.017222654250733792,-0.47443031878377745,-0.35696875107637904
C47,Xây dựng 47,HOSE,Công nghiệp,2020,-0.6158105353399962,1.2207217608528482,,0.14730531913773023,-0.23955487175208867
C47,Xây dựng 47,HOSE,Công nghiệp,2021,-0.312202014116159,1.081572750244449,-0.1779041985361904,-0.041936901048423215,-0.12948113001751108
C47,Xây dựng 47,HOSE,Công nghiệp,2022,-0.4639115441050734,1.8713674114111856,-0.28199375127950804,-0.10154712184779731,-0.3012148148420991
C47,Xây dựng 47,HOSE,Công nghiệp,2023,-0.47937747936261577,0.7693384780477506,-0.21506827079107593,-0.009729205871636965,-0.530291677647266
C47,Xây dựng 47,HOSE,Công nghiệp,2024,-0.3565119443746822,1.057221088660738,-0.35121704127167197,0.01667050924365483,-0.4362624833582791
CAV,Dây cáp điện Việt Nam,HOSE,Công nghiệp,2020,-0.5384903077049293,0.2500773590600959,,1.2951953371692135,0.33495468792916056
CAV,Dây cáp điện Việt Nam,HOSE,Công nghiệp,2021,-0.36977747430353164,0.6814611560543193,0.5479166460364224,1.2782478659394434,0.2206165920714942
CAV,Dây cáp điện Việt Nam,HOSE,Công nghiệp,2022,-0.48377079449358634,0.09854746539899524,0.7315316701956247,1.1354785318239788,0.23170095167794172
CCI,CIDICO,HOSE,Tiện ích Cộng đồng,2020,2.8169097637052314,0.40300964643037895,,-0.861853179848094,-0.1081176674766196
CCI,CIDICO,HOSE,Tiện ích Cộng đồng,2021,3.6422082194089875,0.010281284271935962,0.23549310787897051,-0.9254873890063022,-0.38432922234927847
CCI,CIDICO,HOSE,Tiện ích Cộng đồng,2022,3.7739152410159273,0.43282414699756755,0.18628603151351542,-0.8033512231175568,-0.6871807468043278
CCI,CIDICO,HOSE,Tiện ích Cộng đồng,2023,3.7526778161890193,0.7239142248778956,0.21749773618492046,-0.8404139337836751,-0.49688928753785705
CCI,CIDICO,HOSE,Tiện ích Cộng đồng,2024,1.8238199198642866,0.13486897232069356,0.27402818462182427,-0.7975641603084187,-0.128246526957037
CCL,Đầu tư và Phát triển Đô thị Dầu khí Cửu Long,HOSE,Tài chính,2020,-0.17357571743572298,-0.17461749369033266,,-0.5499226638996457,-0.021949821494655335
CCL,Đầu tư và Phát triển Đô thị Dầu khí Cửu Long,HOSE,Tài chính,2021,-0.31456564740472875,-0.26179375001603067,0.7892530142630731,-0.6270365433721148,-0.0023669580036494255
CCL,Đầu tư và Phát triển Đô thị Dầu khí Cửu Long,HOSE,Tài chính,2022,-0.18301695413637198,-0.022330609259235634,0.21443510785871833,-0.7432848965788895,0.2644309018022431
CCL,ĐT & PT Đô thị Dầu khí Cửu Long,HOSE,Tài chính,2023,-0.10464118067158917,-0.3498887272695629,0.03833501389132332,-0.8201296184085966,0.2726231180863565
CCL,ĐT & PT Đô thị Dầu khí Cửu Long,HOSE,Tài chính,2024,-0.058426017594888136,1.0813822295676354,0.11954751205432136,-0.8693349967847066,0.14512183214365282
CDC,Chương Dương Corp,HOSE,Công nghiệp,2020,-0.3968760001035115,0.3269417153103144,,-0.5295634753774728,-0.04237934351391065
CDC,Chương Dương Corp,HOSE,Công nghiệp,2021,-0.32540383964044123,0.9066100788784064,-0.21558047416241166,-0.160003560796182,-0.247045650113067
CDC,Chương Dương Corp,HOSE,Công nghiệp,2022,-0.4074578642276885,0.6178972577564397,-0.1480049944622945,0.02955233516938014,-0.3474470660352409
CDC,Chương Dương Corp,HOSE,Công nghiệp,2023,-0.39406018837374496,1.3133938662965965,-0.1489498400243917,0.07883211908262526,-0.5598000929676655
CDC,Chương Dương Corp,HOSE,Công nghiệp,2024,-0.5145282185536825,1.1337397107591034,-0.1690990883168269,0.06333674916069314,-0.2160084732842423
CHP,Thủy điện Miền Trung,HOSE,Tiện ích Cộng đồng,2020,-0.18531409608956942,-0.09855592734838926,,0.02614528117141149,0.5300300405627429
CHP,Thủy điện Miền Trung,HOSE,Tiện ích Cộng đồng,2021,-0.2860544750365745,-0.394161578086931,-0.6044154487571278,-0.08347998214615672,0.11006877302043043
CHP,Thủy điện Miền Trung,HOSE,Tiện ích Cộng đồng,2022,-0.1525890349272784,-0.3114364214848909,-0.46810596593810017,-0.055124778608603126,0.9033074769040835
CHP,Thủy điện Miền Trung,HOSE,Tiện ích Cộng đồng,2023,-0.36551339331218413,-0.19713680931835034,-0.6704289365429585,-0.16388540403122637,0.6542538010159803
CHP,Thủy điện Miền Trung,HOSE,Tiện ích Cộng đồng,2024,-0.18335629640002513,-0.37030004270474837,-0.5133302817097971,-0.19143181379045912,0.6460716725002114
CIG,Xây dựng COMA 18,HOSE,Công nghiệp,2020,-0.5273260861458837,0.6413131935225878,,-1.384753225140623,-3.9198674503229456
CIG,Xây dựng COMA 18,HOSE,Công nghiệp,2021,-0.3900823792682615,0.8836872690357377,-0.48316556109708697,-1.401389353724064,-0.23865642174346582
CIG,Xây dựng COMA 18,HOSE,Công nghiệp,2022,-0.47037981071815693,-0.17109224053252559,-0.4216748866604759,-1.1922404418259012,-0.4867944254280045
CIG,Xây dựng COMA 18,HOSE,Công nghiệp,2023,-0.47789250099826724,0.9533024388457785,-0.5092825358318891,-1.218920935622796,-1.117226325601876
CIG,Xây dựng COMA 18,HOSE,Công nghiệp,2024,-0.6360209245067461,1.0154312298686743,-0.5468937982988793,-0.9046266124615655,0.5790633594581703
CII,Hạ tầng Kỹ thuật TP.HCM,HOSE,Công nghiệp,2020,-0.5028013480299164,1.9682184897786912,,1.716062307076993,-0.217294640282068
CII,Hạ tầng Kỹ thuật TP.HCM,HOSE,Công nghiệp,2021,-0.3277473611398031,0.6393839694588171,-0.4459668215981253,1.4437668277741214,-0.8894571176858154
CII,Hạ tầng Kỹ thuật TP.HCM,HOSE,Công nghiệp,2022,-0.498443583016555,0.6544477579031924,-0.36353448568246494,1.572590387392534,-0.11140762709152603
CII,Hạ tầng Kỹ thuật TP.HCM,HOSE,Công nghiệp,2023,-0.4189360409235916,0.6880399746321131,-0.49074987387490737,1.4325850985402757,-0.2740311933112012
CII,Hạ tầng Kỹ thuật TP.HCM,HOSE,Công nghiệp,2024,-0.527457077464319,0.7707275917512668,-0.5415514177244648,1.3613782787733582,-0.21178741455057826
CKG,Xây dựng Kiên Giang,HOSE,Tài chính,2020,-0.34713791724605175,1.630791201209152,,0.03192229994331965,-0.09263977537450989
CKG,Xây dựng Kiên Giang,HOSE,Tài chính,2021,-0.5245253144733727,0.8108640734998707,-0.07307284446935972,-0.09846271668528811,-0.04518779351438581
CKG,Xây dựng Kiên Giang,HOSE,Tài chính,2022,-0.3982556346992852,0.5611588002256553,0.0645281698186295,-0.015355675532109953,0.4519214807203082
CKG,Xây dựng Kiên Giang,HOSE,Tài chính,2023,-0.2366939847079527,0.27263404577222283,0.020434506758292767,0.024600173767320002,0.2045449247136086
CKG,Xây dựng Kiên Giang,HOSE,Tài chính,2024,-0.1873527468861691,0.3174275762670087,0.11472686835104522,0.0027030328516054053,0.1037776579264345
CLC,Thuốc lá Cát Lợi,HOSE,Hàng Tiêu dùng,2020,0.44613884992818137,-0.4591725829697473,,-0.40885612949674194,0.569159642384447
CLC,Thuốc lá Cát Lợi,HOSE,Hàng Tiêu dùng,2021,-0.011549925605490258,-0.4947198921555744,1.6705320317369396,-0.35883322216404795,0.5971982005888524
CLC,Thuốc lá Cát Lợi,HOSE,Hàng Tiêu dùng,2022,-0.3372721288831298,-0.24555537469000094,1.3944574603844058,-0.32243037363654486,0.33319913575922705
CLC,Thuốc lá Cát Lợi,HOSE,Hàng Tiêu dùng,2023,-0.3944112819003556,0.0011633581962489647,1.9556927892915448,-0.18075795296815422,0.2770177172543242
CLC,Thuốc lá Cát Lợi,HOSE,Hàng Tiêu dùng,2024,-0.3255633913918727,0.090475398632068,1.0744496397121905,-0.04886867910835502,0.20560745644631603
CLL,Cảng Cát Lái,HOSE,Công nghiệp,2020,2.1230072478063433,-0.5084081438970633,,-0.5335663724032444,0.49034840357268616
CLL,Cảng Cát Lái,HOSE,Công nghiệp,2021,3.359058998895847,-0.5010186163187501,-0.11226127366772504,-0.73562407315241,0.4434203792718663
CLL,Cảng Cát Lái,HOSE,Công nghiệp,2022,2.9369472023385055,-0.42761317705607427,-0.2127830324300039,-0.8220849925863473,0.3620922205044867
CLL,Cảng Cát Lái,HOSE,Công nghiệp,2023,2.1480696145030223,-0.4452034942244047,-0.14223061951630994,-0.746685392639166,1.1076199554937338
CLL,Cảng Cát Lái,HOSE,Công nghiệp,2024,1.5460695375613736,-0.525593059059141,-0.2584080022566391,-0.7134019456298033,0.4981712468203237
CLW,Cấp nước Chợ Lớn,HOSE,Tiện ích Cộng đồng,2020,-0.43251569748001134,0.05069643838748048,,-0.5545112681226262,-0.1228287218206695
CLW,Cấp nước Chợ Lớn,HOSE,Tiện ích Cộng đồng,2021,-0.10013468583964093,-0.23749986605443124,0.6921483152594482,-0.63258998148568,-0.4494339183227476
CLW,Cấp nước Chợ Lớn,HOSE,Tiện ích Cộng đồng,2022,-0.44969551163012805,-0.10363298988080846,0.4085646596317753,-0.6437382680212901,-0.5537398172512349
CLW,Cấp nước Chợ Lớn,HOSE,Tiện ích Cộng đồng,2023,-0.38527930253927734,0.2281332901485188,0.3923904337284555,-0.5847091277401504,0.03437369598073411
CLW,Cấp nước Chợ Lớn,HOSE,Tiện ích Cộng đồng,2024,-0.5389604306411768,-0.14522781281514502,0.32085455405392127,-0.5618917744088388,0.21984143591451658
CMG,Tập đoàn Công nghệ CMC,HOSE,Công nghệ Thông tin,2020,-0.1265932320452778,-0.2772177497571876,,0.6346464441205117,0.0043833346724084605
CMG,Tập đoàn Công nghệ CMC,HOSE,Công nghệ Thông tin,2021,-0.628342886927168,-0.2353821246503226,-0.17832758142535846,0.6573763570213382,0.13846769751954716
CMG,Tập đoàn Công nghệ CMC,HOSE,Công nghệ Thông tin,2022,-0.539818824086597,0.5191336171732179,0.22083368181480895,0.7424019681670494,-0.2921620361797906
CMG,Tập đoàn Công nghệ CMC,HOSE,Công nghệ Thông tin,2023,-0.3911095713749601,0.5750085246956149,0.2613611942863113,0.6549101054414803,0.34060928652298234
CMG,Tập đoàn Công nghệ CMC,HOSE,Công nghệ Thông tin,2024,-0.7136483946760114,-0.021764864354074754,0.3654741335769586,0.6324903027667885,-0.014832576267934014
CMV,Thương nghiệp Cà Mau,HOSE,Dịch vụ Tiêu dùng,2020,-0.5430198759927652,0.39250257446480274,,-0.009470399840158739,0.14068533419270846
CMV,Thương nghiệp Cà Mau,HOSE,Dịch vụ Tiêu dùng,2021,-0.46747223580368386,-0.21785152815233427,1.2968203568936318,-0.11714888528092099,0.19271185221254894
CMV,Thương nghiệp Cà Mau,HOSE,Dịch vụ Tiêu dùng,2022,-0.44634456233353675,0.032105835179288514,1.1203945314731707,-0.15572620936154366,-0.26292016212775265
CMV,Thương nghiệp Cà Mau,HOSE,Dịch vụ Tiêu dùng,2023,-0.41652568673186346,0.6876884171297286,1.0955728845402883,-0.17781975047335694,-0.36890807286340027
CMV,Thương nghiệp Cà Mau,HOSE,Dịch vụ Tiêu dùng,2024,-0.40574832520371285,0.6230075009429227,1.341859920011397,-0.22117668615880112,-0.44126550081399124
CMX,CAMIMEX Group,HOSE,Hàng Tiêu dùng,2020,-0.7263935029974462,0.4086640439253204,,-0.33293657518552333,-0.18155683166877937
CMX,CAMIMEX Group,HOSE,Hàng Tiêu dùng,2021,-0.2180385841648905,-0.1783316570318111,-0.36979945927871155,-0.05668382174780479,-0.373296934690462
CMX,CAMIMEX Group,HOSE,Hàng Tiêu dùng,2022,-0.42240820275445734,0.3960969376328284,-0.16753814076016668,0.039781093011645244,-0.12950504641664
CMX,CAMIMEX Group,HOSE,Hàng Tiêu dùng,2023,-0.48292321415725353,0.06306281220829946,-0.5341340609593176,-0.015150183729610724,-0.17333804750961246
CMX,CAMIMEX Group,HOSE,Hàng Tiêu dùng,2024,-0.22386894781441347,-0.8534420731037179,-0.34112826169728117,0.13113096968739477,-0.14195063805815974
CNG,CNG Việt Nam,HOSE,Tiện ích Cộng đồng,2020,-0.0331029922918652,-0.030874348625481773,,-0.07618642869728004,-0.24481910563847575
CNG,CNG Việt Nam,HOSE,Tiện ích Cộng đồng,2021,-0.01359344407775881,-0.1744601592097281,0.6258898691209914,-0.014599802414091312,-0.27061847049517135
CNG,CNG Việt Nam,HOSE,Tiện ích Cộng đồng,2022,-0.07151092133525809,-0.042891776387581904,0.6009259722041849,0.046784501606176504,-0.19194745390946263
CNG,CNG Việt Nam,HOSE,Tiện ích Cộng đồng,2023,0.06428994324766091,-0.046695563558907416,0.5550352403008901,-0.07417772718472337,-0.011802181287430122
CNG,CNG Việt Nam,HOSE,Tiện ích Cộng đồng,2024,-0.26119560703743433,-0.16341790107529897,0.4246749224406517,0.0341314590958893,-0.03332088093337852
COM,Vật tư Xăng dầu,HOSE,Dịch vụ Tiêu dùng,2020,0.4615491976915072,-0.37796336343974946,,-0.15670764175243776,0.26478632206598346
COM,Vật tư Xăng dầu,HOSE,Dịch vụ Tiêu dùng,2021,0.25808694827089856,-0.2688251551311386,1.517049255659366,-0.1656642838469589,0.238193685393796
COM,Vật tư Xăng dầu,HOSE,Dịch vụ Tiêu dùng,2022,0.20099322587493776,-0.2080596640231963,1.9217098247570097,-0.12002142066497457,-0.5353002219214927
COM,Vật tư Xăng dầu,HOSE,Dịch vụ Tiêu dùng,2023,1.100844792518959,-0.27020422386814313,1.9980503185570324,-0.19639167585123385,-0.17055827683327732
COM,Vật tư Xăng dầu,HOSE,Dịch vụ Tiêu dùng,2024,-0.04513467255454778,-0.22796698953803324,1.7060401236460208,-0.25475985990177236,-0.2687610617474339
CRC,Create Capital Việt Nam,HOSE,Công nghiệp,2020,-0.5203505589733829,4.250515559992137,,-0.45199598392320767,-0.32018053863620105
CRC,Create Capital Việt Nam,HOSE,Công nghiệp,2021,-0.235072463751273,-0.14002787848787934,-0.15229535875794428,-0.651234829695355,-0.3083695088750314
