Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Năm,Liquidity_Score,Leverage_Score,Efficiency_Score,Size_Score,Profitability_Score,Composite_Score
SRC,Cao su Sao Vàng,HOSE,Hàng Tiêu dùng,2021,-0.3899199351129538,0.3664330853167947,-0.1123857114399347,-0.5903361700404383,-0.2873102977441126,-0.20270380580412892
SRC,Cao su Sao Vàng,HOSE,Hàng Tiêu dùng,2022,-0.4866154383995201,1.274197784707969,0.122577513495712,-0.68857747784004,-0.1707210765981975,0.010172261073184714
SRC,Cao su Sao Vàng,HOSE,Hàng Tiêu dùng,2023,-0.4689374945594753,0.1191624310359803,0.2423805089952852,-0.5522885725174711,-0.1750878295329097,-0.16695419131571812
SRC,Cao su Sao Vàng,HOSE,Hàng Tiêu dùng,2024,-0.3493858511670316,0.1198719934879244,0.1896065952212954,-0.6592810031559675,0.551032441977476,-0.029631164727260663
SRF,SEAREFICO,HOSE,Công nghiệp,2021,-0.3281838189371992,0.5576143703988162,-0.2782221960736055,0.0364812229005221,-0.4166039631294449,-0.08578287696818226
SRF,SEAREFICO,HOSE,Công nghiệp,2022,-0.3533752315820215,0.4837571411431957,-0.1980495324373002,0.011229832381973,-1.1727710706853312,-0.24584177223589684
SRF,SEAREFICO,HOSE,Công nghiệp,2023,-0.3692994720484415,0.7709036105697917,-0.0463017046957244,0.1417330483526382,-0.6610555679049904,-0.03280401714534529
SRF,SEAREFICO,HOSE,Công nghiệp,2024,-0.5323895715372632,0.4571474175383944,-0.2508617083723279,-0.0674142069104961,-0.4517349171964456,-0.16905059729562769
SSC,Giống cây trồng Miền Nam,HOSE,Hàng Tiêu dùng,2021,0.1785850880876159,-0.4870596550372645,-0.3847242755723812,-1.321739821978102,0.6163186903564608,-0.27972399482873417
SSC,Giống cây trồng Miền Nam,HOSE,Hàng Tiêu dùng,2022,0.2485958273475303,-0.4170845148906559,-0.43399996008185,-1.4060598987792887,0.3196240598251735,-0.3377848973158182
SSC,Giống cây trồng Miền Nam,HOSE,Hàng Tiêu dùng,2023,-0.0706932051901827,-0.0288011818883368,-0.5585718551973918,-1.3695042548273606,0.6515583506418965,-0.2752024292922751
SSC,Giống cây trồng Miền Nam,HOSE,Hàng Tiêu dùng,2024,-0.1626000880621542,-0.167057250215468,-0.4742814154261426,-1.279595469096424,0.3095082757331317,-0.3548051894134114
ST8,Đầu tư Phát triển ST8,HOSE,Công nghệ Thông tin,2021,0.8613000666630285,-0.8072350339514972,1.1234535508360934,-0.9502929680229588,-0.843683050984338,-0.12329148709193442
ST8,Tập đoàn ST8,HOSE,Công nghệ Thông tin,2024,0.4853336787919964,-0.0789853007086511,-0.3878366239832473,-1.1844568531947814,-0.1710086173821534,-0.2673907432953674
STG,Kho Vận Miền Nam,HOSE,Công nghiệp,2021,-0.1059786579507731,-0.3317809796845695,0.1067295459586804,0.5320234812340078,0.2505484314855561,0.09030836420858034
STG,Kho Vận Miền Nam,HOSE,Công nghiệp,2022,0.0802951740331303,-0.3408895393701865,0.008872528506812,0.4540836152721185,0.1570115473772763,0.07187466516383012
STG,Kho Vận Miền Nam,HOSE,Công nghiệp,2023,0.2792530585462424,-0.368507054055535,-0.1036041016145951,0.3523243753672244,-0.0848435318763614,0.014924549273395048
STG,Kho Vận Miền Nam,HOSE,Công nghiệp,2024,0.12112666939411,-0.4504205443268112,-0.0215041125345454,0.3988851418919202,-0.0035739003656803,0.008902650811798649
STK,Sợi Thế Kỷ,HOSE,Hàng Tiêu dùng,2021,-0.2145171148166904,-0.3854931166731319,-0.0647048777862176,-0.1421329444831295,0.9865857468424926,0.03594753861666462
STK,Sợi Thế Kỷ,HOSE,Hàng Tiêu dùng,2022,0.0048823543964122,-0.4307350366272022,-0.0863712516225987,-0.1910797094814139,0.4010630326907089,-0.060448122128818726
STK,Sợi Thế Kỷ,HOSE,Hàng Tiêu dùng,2023,-0.3807621705919046,0.0045362106063306,-0.5976283916922417,-0.192784606584202,-0.0469295217832199,-0.24271369600904755
STK,Sợi Thế Kỷ,HOSE,Hàng Tiêu dùng,2024,-0.4134615663940114,0.1772506229651624,-0.4181379194533247,-0.173714034855182,-0.2189434662634856,-0.20940127280016824
SVC,SAVICO,HOSE,Hàng Tiêu dùng,2021,-0.3655508771651379,0.0813858682223033,1.137383746562919,0.8600018884149764,-0.1905936985962308,0.304525385487766
SVC,SAVICO,HOSE,Hàng Tiêu dùng,2022,-0.3895835293453337,0.1719686369370165,1.415785871559062,1.0260771022905149,0.3950891175390449,0.5238674397960609
SVC,SAVICO,HOSE,Hàng Tiêu dùng,2023,-0.3344249174498917,-0.3126554925534982,1.2259101421629095,1.0687490603531482,-0.3273303074507556,0.2640496970123824
SVC,SAVICO,HOSE,Hàng Tiêu dùng,2024,-0.2560322358645151,0.8314793823257789,1.0911429005099256,1.1461666720635482,-0.1908525689100287,0.5243808300249417
SVD,Đầu tư & Thương mại Vũ Đăng,HOSE,Hàng Tiêu dùng,2021,-0.3101711982003044,0.0963550132438058,-0.330437723255195,-1.3205193295688962,-0.3852991690665718,-0.45001448136943234
SVD,Đầu tư & Thương mại Vũ Đăng,HOSE,Hàng Tiêu dùng,2022,0.3535418746699143,0.7538306507192392,-0.6360518991780183,-1.428792633211489,-0.4125983886747024,-0.27401407913501125
SVD,Đầu tư & Thương mại Vũ Đăng,HOSE,Hàng Tiêu dùng,2023,0.0545644555456164,-0.0165098317467975,-0.1111055575302737,-1.541633235250727,-1.2532216140463917,-0.5735811566057147
SVD,Đầu tư & Thương mại Vũ Đăng,HOSE,Hàng Tiêu dùng,2024,-0.2715071951953668,-0.1677740773404445,-0.1304028470098797,-1.4262218202996269,-0.0800205822602921,-0.41518530442112195
SVI,Bao bì Biên Hòa,HOSE,Công nghiệp,2021,-0.2528557244096455,-0.1506591779342041,0.2328333643266992,0.0755535288682042,0.2323810030596274,0.027450598782136248
SVI,Bao bì Biên Hòa,HOSE,Công nghiệp,2022,-0.296589208020745,-0.212718024340636,0.1891853873891939,0.035863314829209,0.2271411342574217,-0.011423479177111279
SVI,Bao bì Biên Hòa,HOSE,Công nghiệp,2023,-0.2393341002108135,-0.2820700017393177,0.2002289753125977,-0.0192391650524013,0.4694587234057719,0.025808886343167414
SVI,Bao bì Biên Hòa,HOSE,Công nghiệp,2024,-0.307588248373863,-0.3302320345397244,0.0742401405813753,-0.0326096716981039,-0.0253799286716925,-0.1243139485404017
SZC,Sonadezi Châu Đức,HOSE,Tài chính,2021,-0.606621784114525,0.3941338764925616,-0.1794090721468357,-0.1564202331637891,0.4778342641688495,-0.014096589752747756
SZC,Sonadezi Châu Đức,HOSE,Tài chính,2022,-0.4663677264843652,0.4887450998400295,0.057992911686143,-0.0571672752763902,0.3788281981912074,0.0804062415913249
SZC,Sonadezi Châu Đức,HOSE,Tài chính,2023,-0.2427715660037159,0.4674653733302178,0.2717902734416233,0.0364750637870678,0.2649608017642587,0.15958398926389034
SZC,Sonadezi Châu Đức,HOSE,Tài chính,2024,-0.1405227824710301,0.019456101046193,-0.0673979755455699,0.0556270020688131,0.1840253795707293,0.010237544933827086
SZL,Sonadezi Long Thành,HOSE,Tài chính,2021,0.910395093885152,0.0267875820669701,-0.0669979160431527,-0.764163273705184,0.2152561655760833,0.06425553035597373
SZL,Sonadezi Long Thành,HOSE,Tài chính,2022,0.5031762854371161,0.2314929731221673,-0.0243839982508618,-0.6758712504096591,0.6367068742109708,0.13422417682194668
SZL,Sonadezi Long Thành,HOSE,Tài chính,2023,-0.0382468812253851,0.14150119781622,0.2602311633651842,-0.5591883545068306,0.6040003369038326,0.08165949247060422
SZL,Sonadezi Long Thành,HOSE,Tài chính,2024,-0.1672169058443595,0.084524336628256,0.212050650402657,-0.5784084643471147,0.3345538638909875,-0.022899303853914733
TBC,Thủy điện Thác Bà,HOSE,Tiện ích Cộng đồng,2021,0.31954410880655,-0.6259679598759684,-0.3345571348870433,-0.4821926480955036,0.7153097202987917,-0.08157278275063473
TBC,Thủy điện Thác Bà,HOSE,Tiện ích Cộng đồng,2022,0.5805060664016309,-0.5277219763159822,-0.3078401151490319,-0.427374078676529,1.3484043461962762,0.13319484849127283
TBC,Thủy điện Thác Bà,HOSE,Tiện ích Cộng đồng,2023,0.4773867340103354,-0.3753298340880929,-0.2956694805255002,-0.6118188525501449,0.5104283755065219,-0.05900061152937615
TBC,Thủy điện Thác Bà,HOSE,Tiện ích Cộng đồng,2024,-0.1630410645571752,-0.4424141318971513,-0.2267320356020209,-0.5088031456289149,0.8652561852568893,-0.0951468384856746
TCD,ĐT Phát triển CN và Vận tải,HOSE,Công nghiệp,2021,-0.3077651990648444,1.0606676713005756,-0.1828579385714427,0.8422642981872719,0.5476814587228974,0.3919980581148915
TCD,ĐT Phát triển CN và Vận tải,HOSE,Công nghiệp,2022,-0.4041779269537451,0.4239532176693817,-0.2870591473953112,0.9561432714686972,-0.1141748900930961,0.11493690493918529
TCD,Tập đoàn Xây dựng Tracodi,HOSE,Công nghiệp,2023,-0.37834833909261,0.0893062667464445,-0.4197144582201875,0.7813953162568612,-0.2721188768877587,-0.039896018239450104
TCD,Tập đoàn Xây dựng Tracodi,HOSE,Công nghiệp,2024,-0.5039356118788545,-0.0668272938105156,-0.5018883234172047,0.5917474413653647,-0.3432153744932938,-0.16482383244690074
TCH,ĐT DV Tài chính Hoàng Huy,HOSE,Tài chính,2021,1.95098415234928,-0.6051343969625442,-0.1867383823463909,0.5059708439232917,-0.027149440420842,0.3275865553085589
TCH,ĐT DV Tài chính Hoàng Huy,HOSE,Tài chính,2022,0.5909067271382042,-0.4142414961522169,-0.106777612286676,0.5482627585324888,0.0307127419890753,0.1297726238441751
TCH,ĐT DV Tài chính Hoàng Huy,HOSE,Tài chính,2023,-0.1592698728130815,-0.4526868667944762,0.0462322211862971,0.6438425583272676,0.3240301261128046,0.08042963320376231
TCH,ĐT DV Tài chính Hoàng Huy,HOSE,Tài chính,2024,0.0537553101568666,-0.5276770943560993,0.4333912326976293,0.7261416672342591,0.4593412511972063,0.2289904733859724
TCL,Tan Cang Logistics,HOSE,Công nghiệp,2021,-0.2418627591011065,-0.283603460589759,0.1777339734682502,-0.1627758307246936,0.6874070953012034,0.035379803670778885
TCL,Tan Cang Logistics,HOSE,Công nghiệp,2022,-0.0955583752581643,-0.2888265121505214,0.2857686293412398,-0.2205732549225506,0.5519549050563314,0.04655307841326698
TCL,Tan Cang Logistics,HOSE,Công nghiệp,2023,-0.2693095921703987,-0.2427549095411643,0.4273634330868528,-0.1118800276456073,0.8326232672137568,0.12720843418868785
TCL,Tan Cang Logistics,HOSE,Công nghiệp,2024,-0.4043970846260114,-0.2679201411594847,0.1751813497793785,-0.0827793739887819,0.6017630443283964,0.004369558866699386
TCM,Dệt may Thành Công,HOSE,Hàng Tiêu dùng,2021,-0.3310448470906459,-0.07186268721226,-0.2702072919274089,0.2808610473936764,-0.2751421957829811,-0.1334791949239239
TCM,Dệt may Thành Công,HOSE,Hàng Tiêu dùng,2022,-0.1710027022348634,-0.2111989011538758,0.2685860477185879,0.2486495934443069,0.2116472199518691,0.06933625154520494
TCM,Dệt may Thành Công,HOSE,Hàng Tiêu dùng,2023,-0.150811850215034,-0.0109199207577528,-0.0093450993082589,0.1373938205109293,-0.0327367471108197,-0.013283959376187215
TCM,Dệt may Thành Công,HOSE,Hàng Tiêu dùng,2024,-0.180071228639274,-0.0732452309224565,-0.1715512364400877,0.2140982304024095,0.2057907812376599,-0.0009957368723497561
TCO,Vận tải Duyên Hải,HOSE,Công nghiệp,2021,0.1690407300334283,-0.4232152241730692,-0.2285444818352593,-0.9816884122275626,0.5057971095365396,-0.19172205573318465
TCO,Vận tải Duyên Hải,HOSE,Công nghiệp,2022,2.1346264708459315,-0.4277055809185794,3.17203478785096,-0.5531403714402101,0.3165981257852668,0.9284826864246737
TCO,TCO Holdings,HOSE,Công nghiệp,2023,-0.4563813911155756,0.730138532003395,-0.5506047066637327,-1.2809955162039472,-0.114094205961706,-0.33438745758831334
TCO,TCO Holdings,HOSE,Công nghiệp,2024,-0.5558526424604758,1.0604940308860122,0.58453174584743,0.4085551198614516,-0.2613130962335409,0.24728303158017542
TCR,Gốm sứ TAICERA,HOSE,Công nghiệp,2021,-0.3149388312322904,-0.0350061953665908,0.0476300068159857,-0.2015810649763337,-0.5964559724511863,-0.2200704114420831
TCR,Gốm sứ TAICERA,HOSE,Công nghiệp,2022,-0.4102215999419059,0.0095888285630078,0.0947016732470535,-0.2378171804887889,-0.3800377330876174,-0.18475720234165016
TCR,Gốm sứ TAICERA,HOSE,Công nghiệp,2023,-0.4178784297312657,-4.823228736880033,0.1127809447968891,-0.2897565126566827,-0.810786013447495,-1.2457737495837173
TCR,Gốm sứ TAICERA,HOSE,Công nghiệp,2024,-0.6021544343132429,0.1185136195330151,0.0314609872975018,-0.2885476415646237,-1.1454994601869792,-0.3772453858468658
TCT,Cáp treo Tây Ninh,HOSE,Dịch vụ Tiêu dùng,2021,2.9599790346966657,-0.2720602972565275,-0.3574425284230766,-1.3024895409913304,0.0748653635301397,0.22057040631117414
TCT,Cáp treo Tây Ninh,HOSE,Dịch vụ Tiêu dùng,2022,0.7932318830629924,-0.237700278826127,-0.3648937981535837,-1.2116369671577294,0.2437328625267228,-0.155453259709545
TCT,Cáp treo Tây Ninh,HOSE,Dịch vụ Tiêu dùng,2023,0.4451908375185127,-0.2007764800397703,-0.3371201651927843,-1.2963816988090473,0.4620234471169639,-0.18541281188122505
TCT,Cáp treo Tây Ninh,HOSE,Dịch vụ Tiêu dùng,2024,2.250139333937034,-0.2233634859910424,-0.3978111175712245,-1.4344678515662246,0.4240620753150845,0.12371179082472539
TDC,Becamex TDC,HOSE,Tài chính,2021,-0.7244711479618294,0.3839863063699144,0.0567905587010742,0.057498616770167,-0.2498787552431422,-0.09521488427276321
TDC,Becamex TDC,HOSE,Tài chính,2022,-0.5061090989000562,0.1258269043006867,0.6735814394134595,0.0595046486077431,-0.1662066810630199,0.03731944247176263
TDC,Becamex TDC,HOSE,Tài chính,2023,-0.2785759787509999,0.6589928183212762,-0.3243374736627323,-0.441894844072509,-3.500977673731702,-0.7773586303793334
TDC,Becamex TDC,HOSE,Tài chính,2024,-0.2173761916051684,0.3102724711188413,0.1036302487437299,-0.0760851000914638,0.7064660615406128,0.16538149794131035
TDG,Đầu tư TDG Global,HOSE,Tiện ích Cộng đồng,2021,-0.6273094653004557,2.5194559975558914,1.7913322383791637,-0.4829414283492966,-0.7829185243787954,0.4835237635813014
TDG,Đầu tư TDG Global,HOSE,Tiện ích Cộng đồng,2022,-0.6594438862225184,-0.1347192178395826,1.480026847408532,-0.5865979492973101,-0.9301994974522888,-0.16618674068063358
TDG,Đầu tư TDG Global,HOSE,Tiện ích Cộng đồng,2023,-0.7321001869729664,0.0346176145972094,1.6161354942190287,-0.5301661533985423,-0.9591082522324224,-0.11412429675753862
TDG,Đầu tư TDG Global,HOSE,Tiện ích Cộng đồng,2024,-0.5316337785468157,-0.0139077146863077,1.4639117793878624,-0.387484716299396,-0.539465291278902,-0.001715944284711801
TDH,Thủ Đức House,HOSE,Tài chính,2021,-0.6181532028795163,0.05911873202042,0.0076981614471814,-0.6683315754475051,-6.959385078782934,-1.6358105927284707
TDH,Thủ Đức House,HOSE,Tài chính,2022,-0.4881552893568612,0.8440063966479605,-0.0325737956381658,-1.0306869104797542,-0.2141518639465172,-0.18431229255466758
TDH,Thủ Đức House,HOSE,Tài chính,2023,-0.247401019223379,0.295408984286886,0.425927903999064,-1.0127625338835886,-1.589826310023705,-0.4257305949689445
TDH,Thủ Đức House,HOSE,Tài chính,2024,-0.2180706499427251,1.701638776543387,-0.0813688847234388,-1.4848465652581284,-5.354685646313598,-1.0874665939389008
TDM,Nước Thủ Dầu Một,HOSE,Tiện ích Cộng đồng,2021,-0.4581196671866669,-0.6218490232571093,-0.3357410446126898,-0.3921672419626638,1.3731767986766172,-0.08694003566850253
TDM,Nước Thủ Dầu Một,HOSE,Tiện ích Cộng đồng,2022,-0.5430234967975996,-0.5145829276684583,-0.2782012661644983,-0.4191154116013847,0.2481769403480515,-0.3013492323767779
TDM,Nước Thủ Dầu Một,HOSE,Tiện ích Cộng đồng,2023,-0.5006440752133944,-0.3104116934182471,-0.1188144234312713,-0.3683453700328273,0.7972609425310591,-0.1001909239129362
TDM,Nước Thủ Dầu Một,HOSE,Tiện ích Cộng đồng,2024,0.1940898957832603,-0.4174883765754391,-0.2815275194892483,-0.2774104092375175,0.2810452519379792,-0.10025823151619306
TDP,Công ty Thuận Đức,HOSE,Công nghiệp,2021,-0.3378783857143503,0.8861973848541967,-0.0121790482056739,0.4866319685873101,-0.1236428482862206,0.1798258142470524
TDP,Công ty Thuận Đức,HOSE,Công nghiệp,2022,-0.3989846074744365,0.1807607051316705,-0.0005103365822721,0.5884915551685845,-0.1150627275015054,0.05093891774840822
TDP,Công ty Thuận Đức,HOSE,Công nghiệp,2023,-0.4475261438258879,0.8823425119126497,0.1938903597810211,0.6843755034235559,-0.4713895011107141,0.16833854603612494
TDP,Công ty Thuận Đức,HOSE,Công nghiệp,2024,-0.4808149889414873,0.5439511055917234,0.1530932257868057,0.6553872233442708,-0.1146825822082747,0.15138679671460759
TDW,Cấp nước Thủ Đức,HOSE,Tiện ích Cộng đồng,2021,-0.1736009392639955,-0.1926487720577253,1.241632019977616,-0.7324069214252261,0.8827070433722438,0.2051364861205826
TDW,Cấp nước Thủ Đức,HOSE,Tiện ích Cộng đồng,2022,-0.0465824151221241,-0.17239353185896,0.9103314562938044,-0.692278491745176,-0.1490504848988261,-0.029994693466256363
TDW,Cấp nước Thủ Đức,HOSE,Tiện ích Cộng đồng,2023,-0.3754507941044322,-0.0165767690737871,0.8787154191350338,-0.6605311076606573,0.2297253383485034,0.01117641732893213
TDW,Cấp nước Thủ Đức,HOSE,Tiện ích Cộng đồng,2024,-0.55142734299342,-0.1331780111293536,0.6390086917467452,-0.5612205806594771,0.2906333956318787,-0.06323676948072535
TEG,TECGROUP,HOSE,Tài chính,2021,0.0918078042937107,-0.5240355554680928,-0.1231311401896518,-1.0051633642749775,-0.1563128279723379,-0.3433670167222699
TEG,TECGROUP,HOSE,Tài chính,2022,0.0242686481942858,-0.4169820088390335,-0.1486405866298696,-1.010562699574805,0.0975917421666792,-0.2908649809365486
TEG,TECGROUP,HOSE,Tài chính,2023,-0.145094574499824,-0.5274880383481997,0.0753893603028918,-0.8044830036430484,0.4512954085859709,-0.19007616952044187
TEG,TECGROUP,HOSE,Tài chính,2024,0.2801132034137634,-2.9044635879012417,-0.0427353426632967,-0.7299306375681662,-0.0824048228431326,-0.6958842375124148
TGG,The Golden Group,HOSE,Công nghiệp,2021,-0.3112696910058738,-0.078254828319261,-0.078505096067874,-0.3071979455438429,0.7688526932735763,-0.0012749735326550882
TGG,The Golden Group,HOSE,Công nghiệp,2022,-0.15820094769011,-0.3544373506566347,0.0844953465594173,-0.6989836259524667,-0.8434763978792615,-0.39412059512381115
THG,XD Tiền Giang,HOSE,Công nghiệp,2021,-0.2491309522418066,0.3364517674592254,-3.953028569372678e-05,0.0809166973156967,0.6032636304036676,0.15429232253021788
THG,XD Tiền Giang,HOSE,Công nghiệp,2022,-0.3205227385105921,0.1877910865341317,-0.0381979550640906,0.1456793256745378,0.240269438857443,0.04300383149828597
THG,XD Tiền Giang,HOSE,Công nghiệp,2023,-0.3699375772943171,0.2286794715877999,0.0907467943972676,0.1671010017335431,0.2784006924033388,0.07899807656552646
THG,XD Tiền Giang,HOSE,Công nghiệp,2024,-0.4688174019832019,0.2139621227416948,0.0305887048239914,0.1999614012151642,0.286696964879657,0.052478358335461106
TIP,PT KCN Tín Nghĩa,HOSE,Tài chính,2021,1.995645862849355,-0.5263637871278409,-0.0315000733923859,-1.0960771665439362,0.425334834587573,0.15340793407455303
TIP,PT KCN Tín Nghĩa,HOSE,Tài chính,2022,3.5359195448996927,-0.4673498104344037,-0.2655037635901465,-0.8476941627014014,0.3287007209769418,0.4568145058301366
TIP,PT KCN Tín Nghĩa,HOSE,Tài chính,2023,1.4567373161239416,-0.5493116708097785,-0.3598242068877726,-0.8101618391753395,0.8373396103706882,0.11495584192434785
TIP,PT KCN Tín Nghĩa,HOSE,Tài chính,2024,0.0897941021676209,-0.5214145532836799,-0.2342479978759126,-0.8081183822660747,0.4807036915485481,-0.19865662794189967
TIX,TANIMEX,HOSE,Tài chính,2021,1.8301285108266423,-0.5024479787109914,-0.0836607182428141,-0.9991209697205063,0.5789798435184255,0.16477573753415115
TIX,TANIMEX,HOSE,Tài chính,2022,0.6386541100590156,-0.3822189781162163,-0.0567738537418587,-1.0146123367510445,0.7582809091400408,-0.01133402988201262
TIX,TANIMEX,HOSE,Tài chính,2023,0.0871742461141202,-0.4413535383154716,0.0259444392091702,-0.905230921459341,0.841486392592346,-0.07839587637183525
TLD,ĐT XD và PT Đô thị Thăng Long,HOSE,Tài chính,2021,-0.1377000267414614,-0.5286054037505946,0.5549521775573114,-1.104539724544019,-0.3545199123390753,-0.31408257796356776
TLD,ĐT XD và PT Đô thị Thăng Long,HOSE,Tài chính,2022,0.0932320740546472,-0.4047376218237695,0.4053032920839157,-0.8276180988542506,-0.1786595212736632,-0.1824959751626241
TLD,ĐT XD và PT Đô thị Thăng Long,HOSE,Tài chính,2023,-0.1466744948953888,-0.4962450877340619,0.0961173910966322,-0.8507400230593783,-0.432987839309431,-0.3661060107803256
TLD,ĐT XD và PT Đô thị Thăng Long,HOSE,Tài chính,2024,-0.0849803598813289,-0.4688040978963775,0.6209950840362397,-0.7319784940514696,0.0100336369395708,-0.13094684617067312
TLG,Tập đoàn Thiên Long,HOSE,Hàng Tiêu dùng,2021,0.2860626668534408,-0.507649352625829,-0.1893000276198752,0.0347875837609451,0.5177346092525402,0.028327095924244382
TLG,Tập đoàn Thiên Long,HOSE,Hàng Tiêu dùng,2022,0.1683894006527583,-0.3882980197453534,-0.0123286312853992,0.1023588906766614,0.5796018409128856,0.08994469624231054
TLG,Tập đoàn Thiên Long,HOSE,Hàng Tiêu dùng,2023,0.0784460707396419,-0.0335664871361627,0.0778163837643163,0.0927752267226222,0.6183000826471128,0.1667542553475061
TLG,Tập đoàn Thiên Long,HOSE,Hàng Tiêu dùng,2024,0.0248323016949371,-0.1786870121482839,-0.0163606903740922,0.1553198525506333,0.6659414081785577,0.13020917198035042
TLH,Thép Tiến Lên,HOSE,Nguyên vật liệu,2021,-0.3400672093312815,0.0172717201154075,-0.0033483217093814,0.5434566993991277,0.5056295521557307,0.1445884881259206
TLH,Thép Tiến Lên,HOSE,Nguyên vật liệu,2022,-0.3197946514404663,-0.0785404809881873,-0.0141894583029013,0.5322850782335729,-0.2620177767123379,-0.028451457842063987
TLH,Thép Tiến Lên,HOSE,Nguyên vật liệu,2023,-0.3920927086648162,-0.022575930215515,0.0897625224028229,0.6203726435366255,-0.2746337054583492,0.004166564320153587
TLH,Thép Tiến Lên,HOSE,Nguyên vật liệu,2024,-0.4045852308823837,0.1785836349579892,0.1664995863402427,0.5419208027875382,-2.5476819822532373,-0.41305263780997015
TMP,Thủy điện Thác Mơ,HOSE,Tiện ích Cộng đồng,2021,0.9183858844430342,-0.5599372673990879,-0.5425029998229757,-0.2699035227718974,1.3078245447373569,0.170773327837286
TMP,Thủy điện Thác Mơ,HOSE,Tiện ích Cộng đồng,2022,0.3665930147166142,-0.4344441875141895,-0.6233237936862756,-0.182571951762929,1.6290546835301558,0.15106155305667518
TMP,Thủy điện Thác Mơ,HOSE,Tiện ích Cộng đồng,2023,0.5628900217326464,-0.2813617373183756,-1.494477254414608,-0.2820931501804428,1.702467200374217,0.04148501603868735
TMP,Thủy điện Thác Mơ,HOSE,Tiện ích Cộng đồng,2024,0.333528241673982,-0.3876373771778539,-1.1684150726048594,-0.3061694763711839,1.134344311818536,-0.07886987453227587
TMS,Transimex,HOSE,Công nghiệp,2021,-0.0625521801780867,-0.2351608625472827,0.1060142316121656,1.0664046804163083,0.5128223886440487,0.27750565158943064
TMS,Transimex,HOSE,Công nghiệp,2022,0.0472676885236665,-0.3291334722897474,-0.0866362982147982,0.8180007509677008,0.3551887938786093,0.1609374925730862
TMS,Transimex,HOSE,Công nghiệp,2023,-0.1419239184197853,-0.2352517139482034,-0.2824648221221891,0.8002120318688137,-0.338250582690351,-0.039535801062343
TMS,Transimex,HOSE,Công nghiệp,2024,-0.2755103111849104,-0.2912348973525032,-0.4205505861913325,0.8548359768031196,-0.2912883536635431,-0.08474963431783393
TMT,Ô tô TMT,HOSE,Hàng Tiêu dùng,2021,-0.4353565350494208,4.367766698712394,-0.3908438382228824,0.1050969123495189,-0.4641113963931714,0.6365103682792876
TMT,Ô tô TMT,HOSE,Hàng Tiêu dùng,2022,-0.572611612173045,-0.6240110580238865,-0.0507269020261894,0.1248851653943008,-0.1437644403363102,-0.253245769433026
TMT,Ô tô TMT,HOSE,Hàng Tiêu dùng,2023,-0.5515909759595502,0.2160675695861051,0.4768899826478529,-0.0992982817814814,-0.3615789268367065,-0.06390212646875604
TMT,Ô tô TMT,HOSE,Hàng Tiêu dùng,2024,-0.3157328234171264,2.945542670875184,0.722654132958841,-0.3086519827837805,-3.89649102356753,-0.17053580518688244
TN1,TNS Holdings,HOSE,Tài chính,2021,-0.2349489446624102,-0.3346952099040578,0.2410783509718546,-0.6071696813937366,0.0646396525043374,-0.17421916649680252
TN1,TNS Holdings,HOSE,Tài chính,2022,0.981910486655974,0.1344214626286861,0.49304306356102,-0.5117579076227549,0.1094445030903933,0.24141232166266366
TN1,Rox Key Holdings,HOSE,Tài chính,2023,0.1388974150332949,-0.2026972736329176,0.6501839320617018,-0.3982175636585969,-0.0223728983922086,0.03315872228225472
TN1,Rox Key Holdings,HOSE,Tài chính,2024,-0.0872812172920377,0.7589424640432569,0.4824053595018971,-0.363210202620737,0.0759318918720024,0.17335765910087636
TNA,XNK Thiên Nam,HOSE,Nguyên vật liệu,2021,-0.3347298160920333,0.8982188010369921,0.4573534220599953,0.3803488886481629,-0.884527698067974,0.10333271951702863
TNA,XNK Thiên Nam,HOSE,Nguyên vật liệu,2022,-0.3306472236576334,0.9680689470982664,0.2426119397729427,0.43366335936382,-0.2285590551142281,0.2170275934926335
TNC,Cao su Thống Nhất,HOSE,Nguyên vật liệu,2021,0.2394817323539527,-0.5022726396667381,-0.4523720680907422,-1.483783674890934,1.4798486356686047,-0.1438196029251714
TNC,Cao su Thống Nhất,HOSE,Nguyên vật liệu,2022,0.0046161592910799,-0.4233521047167822,-0.440703479343677,-1.5629842930870954,1.3046262336572594,-0.2235594968398431
TNC,Cao su Thống Nhất,HOSE,Nguyên vật liệu,2023,0.4398292703747699,-0.2866975090824999,-0.0934910643022633,-1.4874837140862611,0.9804657352521774,-0.0894754563688154
TNC,Cao su Thống Nhất,HOSE,Nguyên vật liệu,2024,0.2502143161850421,-0.4659568052408204,-0.1839395636846535,-1.3609931178811066,0.5511749551378257,-0.24190004309674248
TNH,Bệnh viện Quốc tế Thái Nguyên,HOSE,Dược phẩm và Y tế,2021,-0.3147219749340457,-0.2581983897118046,-0.0114275598380534,-0.5895583546105457,1.44992327373484,0.05520339892807811
TNH,Bệnh viện Quốc tế Thái Nguyên,HOSE,Dược phẩm và Y tế,2022,-0.7395456145775111,-0.4180927653368154,-0.3910381674096351,-0.5720863650029157,1.0323071922919749,-0.21769114400698047
TNH,Tập đoàn Bệnh viện TNH,HOSE,Dược phẩm và Y tế,2023,0.6991622892585673,-0.2676987922910956,-1.2682516350739796,-0.5560356760400493,0.4973192578022325,-0.17910091126886493
