Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Năm,Liquidity_Score,Leverage_Score,Efficiency_Score,Size_Score,Profitability_Score,Composite_Score,cluster_raw,cluster
DTL,Đại Thiên Lộc,HOSE,Nguyên vật liệu,2023,-0.4937967052901618,0.1300286251010336,-0.1379592775123552,0.006790735571632,-1.1719875160906363,-0.3333848276440975,2,1
DTT,Kỹ nghệ Đô Thành,HOSE,Nguyên vật liệu,2023,0.0713989006237389,-0.2290527813240217,-0.0902338252347433,-1.663584696070251,0.2004929895575199,-0.3421958824895514,2,1
GTA,Gỗ Thuận An,HOSE,Nguyên vật liệu,2023,-0.3509551676983261,0.0567740054441331,0.2598042413151267,-1.3038043994979902,0.0711479327596986,-0.2534066775354716,2,1
GVR,Tập đoàn CN Cao su VN,HOSE,Nguyên vật liệu,2023,0.0875699209626403,-0.2013388778116274,-0.1890697051051679,2.0719523802617985,0.4195923258889451,0.4377412088393176,1,2
HAP,Tập đoàn Hapaco,HOSE,Nguyên vật liệu,2023,1.1849925282660922,-0.2956258303746806,-0.4271407072280387,-0.7773766186584488,-0.0310293938136735,-0.0692360043617498,2,1
HCD,SX và Thương mại HCD,HOSE,Nguyên vật liệu,2023,-0.310730786204884,-0.1192572042016203,-0.0697270661280373,-0.5883817269176863,0.3775218619409584,-0.1421149843022539,2,1
HHP,HHP Global,HOSE,Nguyên vật liệu,2023,-0.5460881700033883,0.2653644855026558,-0.3067143867482473,-0.1797427556025007,-0.1215426797917858,-0.1777447013286532,2,1
HII,An Tiến Industries,HOSE,Nguyên vật liệu,2023,-0.2928846176932888,-0.054782063782105,1.0143869068622122,0.4266314527785247,0.0838458794403121,0.235439511521131,1,2
HMC,Kim khí TP.HCM,HOSE,Nguyên vật liệu,2023,-0.4300528910808876,0.5710175397655375,0.4124607114893006,-0.0131586701969635,-0.1076094400297602,0.0865314499894453,2,1
HPG,Hòa Phát,HOSE,Nguyên vật liệu,2023,-0.3849487515612826,-0.0916980164642299,-0.0440787052579381,2.929158738775452,0.1465864823999619,0.5110039495783927,1,2
HRC,Cao su Hòa Bình,HOSE,Nguyên vật liệu,2023,-0.521513411681901,-0.0004955338710066,-0.3354270921986599,-1.0930455363518834,0.1044578555737215,-0.3692047437059459,2,1
HSG,Tập đoàn Hoa Sen,HOSE,Nguyên vật liệu,2023,-0.3289088232598203,-0.1205144656828506,0.3124271215539662,1.699297767829595,0.1152631961666191,0.3355129593215019,1,2
KSB,Khoáng sản Bình Dương,HOSE,Nguyên vật liệu,2023,-0.3278829501153043,-3.639911572485474,-0.9730852858715652,-0.1673169893421687,0.2117390738114395,-0.9792915448006146,2,1
NHH,Nhựa Hà Nội,HOSE,Nguyên vật liệu,2023,-0.4002232531150912,-0.1765343506266708,-0.0412400064663375,0.018443025647711,0.182556136447609,-0.0833996896225558,2,1
NKG,Thép Nam Kim,HOSE,Nguyên vật liệu,2023,-0.4163718915472573,0.0583298259771712,0.1579887456950936,1.3630747675482302,-0.1873478695280051,0.1951347156290465,1,2
PHR,Cao su Phước Hòa,HOSE,Nguyên vật liệu,2023,-0.0519276243747727,-0.1513973449197461,-0.2681321904599558,0.2667353815997928,1.772986753390474,0.3136529950471584,1,2
PLP,SX và CN Nhựa Pha Lê,HOSE,Nguyên vật liệu,2023,-0.4287225240272214,-0.0347126828880836,-0.1483069031594122,-0.0826066149381647,-0.2157385262353664,-0.1820174502496496,2,1
PTB,Công ty Cổ phần Phú Tài,HOSE,Nguyên vật liệu,2023,-0.3762687603220002,-0.0755776275047334,-0.059714019181433,0.6760288399356775,0.226876275485459,0.0782689416825939,1,2
RDP,Nhựa Rạng Đông,HOSE,Nguyên vật liệu,2023,-0.517374616001677,1.028593592803914,-0.0821494007925896,0.108116072506211,-1.3646352714629073,-0.1654899245894097,0,0
SAV,Savimex,HOSE,Nguyên vật liệu,2023,-0.4311456117572231,0.463524818867373,0.0602224984834963,-0.7188026385379807,-0.4488265414030011,-0.2150054948694671,2,1
SFG,Phân bón Miền Nam,HOSE,Nguyên vật liệu,2023,-0.3281382122666558,-0.0710469742394882,0.1954896681680893,-0.2492953673985303,0.173778134767425,-0.055842550193832,2,1
SHA,Sơn Hà Sài Gòn,HOSE,Nguyên vật liệu,2023,-0.4335715055447082,0.0203015891231462,-0.1655492828849535,-0.4402904211336861,-0.148895121844315,-0.2336009484569033,2,1
SHI,Quốc tế Sơn Hà,HOSE,Nguyên vật liệu,2023,-0.4568346459017227,0.373409520795266,-0.1276660954695128,0.9792635975106312,-0.1875197535924263,0.116130524668447,1,2
SMC,Đầu tư Thương mại SMC,HOSE,Nguyên vật liệu,2023,-0.443869136178001,1.4218689674109888,0.3170838073786158,1.0231025034822985,-2.802358750578505,-0.0968345216969206,0,0
TLH,Thép Tiến Lên,HOSE,Nguyên vật liệu,2023,-0.3920927086648162,-0.022575930215515,0.0897625224028229,0.6203726435366255,-0.2746337054583492,0.0041665643201535,1,2
TNC,Cao su Thống Nhất,HOSE,Nguyên vật liệu,2023,0.4398292703747699,-0.2866975090824999,-0.0934910643022633,-1.4874837140862611,0.9804657352521774,-0.0894754563688154,2,1
TNI,Tập đoàn Thành Nam,HOSE,Nguyên vật liệu,2023,-0.3993208995769888,-0.1598573408897034,-0.2675420814843413,-0.5948504826338803,-0.2790138038117306,-0.3401169216793288,2,1
TNT,Tập đoàn TNT,HOSE,Nguyên vật liệu,2023,2.3444332174773947,0.0008026515776422,1.3905364312333073,-0.4511079233876539,-0.1102218490273925,0.6348885055746596,2,1
TPC,Nhựa Tân Đại Hưng,HOSE,Nguyên vật liệu,2023,-0.4019870168690665,-0.1611155901170935,0.3006976294122546,-0.9268548182990584,-1.3082658992605516,-0.4995051390267031,2,1
TRC,Cao su Tây Ninh,HOSE,Nguyên vật liệu,2023,0.0576424589642441,-0.2569636421611412,-0.3783038419393962,-0.4149699124834442,0.2597284082054269,-0.1465733058828621,2,1
TSC,Kỹ thuật NN Cần Thơ,HOSE,Nguyên vật liệu,2023,0.0542511441028014,-0.2516130544081962,-0.4852094853244594,-0.3299038745369791,-0.3710302596056176,-0.2767011059544902,2,1
TTF,Gỗ Trường Thành,HOSE,Nguyên vật liệu,2023,-0.4220603363420199,2.166300562990442,-0.3131591482728898,0.0426102776824098,-1.5053675167627727,-0.0063352321409661,0,0
VAF,Phân lân Văn Điển,HOSE,Nguyên vật liệu,2023,0.0930135283604445,-0.2329796460659563,1.1271162633278446,-0.6159398915432132,0.5675581975937848,0.1877536903345809,2,1
VCA,Thép VICASA - VNSTEEL,HOSE,Nguyên vật liệu,2023,-0.2210775670753497,-0.1853221973938325,1.9623388952923653,-0.7367374963358198,-0.0817533216336648,0.1474896625707397,2,1
VFG,Khử trùng Việt Nam,HOSE,Nguyên vật liệu,2023,-0.3902891092378492,0.0461799797348413,-0.1717496508155967,0.2945714863256524,0.8097505752269804,0.1176926562468056,1,2
VID,Viễn Đông,HOSE,Nguyên vật liệu,2023,-0.3594642890686274,-0.0412881435241116,-0.1514456705402045,-0.3029395602248144,0.0336065614745123,-0.1643062203766491,2,1
VPG,Đầu tư TMại XNK Việt Phát,HOSE,Nguyên vật liệu,2023,-0.3061874169448531,0.6170982740748358,-0.2350821580296521,0.8233121807601134,-0.2449974276315024,0.1308286904457883,1,2
VPS,Thuốc sát trùng Việt Nam,HOSE,Nguyên vật liệu,2023,-0.1103517027157304,-0.1508130242812005,-0.2224050709933577,-0.8990466242195472,-0.0122295531674392,-0.278969195075455,2,1
YBM,Khoáng sản CN Yên Bái,HOSE,Nguyên vật liệu,2023,-0.4564887359847556,0.2593877250228933,-0.2067993387317319,-0.8639668492163087,0.0046492861465884,-0.2526435825526629,2,1
AAA,An Phát Bioplastics,HOSE,Nguyên vật liệu,2024,-0.1045535277036277,-0.0153828225081794,-0.1638035044571792,1.1770557538900563,-0.2019744389114415,0.1382682920619257,1,2
ABS,DV Nông nghiệp Bình Thuận,HOSE,Nguyên vật liệu,2024,0.5791993596386567,-0.4854068437272354,-1.9994983723187163,-0.7289443735613013,-0.4395170771478018,-0.6148334614232797,2,0
ACG,Gỗ An Cường,HOSE,Nguyên vật liệu,2024,-0.2111038591853284,-0.3594626192467396,-0.1954240255380815,0.5327824225037362,0.2496204356323685,0.003282470833191,1,2
BFC,Phân bón Bình Điền,HOSE,Nguyên vật liệu,2024,-0.2410673863043113,-0.0928241642372615,0.6777399642831312,0.5937856321548243,1.0098703578949866,0.3895008807582738,1,2
BMC,Khoáng sản Bình Định,HOSE,Nguyên vật liệu,2024,1.1887983930463628,-0.479784492272738,-0.0245968382013367,-1.3999179222949245,0.4208239317912861,-0.05893538558627,2,0
BRC,Cao su Bến Thành,HOSE,Nguyên vật liệu,2024,-0.1886342907604958,-0.3327251712595296,-0.0539347806697418,-1.1166147388672751,0.2152145849053425,-0.2953388793303399,2,0
CSV,Hóa chất Cơ bản miền Nam,HOSE,Nguyên vật liệu,2024,0.1477195605460949,-0.4315100575934262,-0.0334660026214531,-0.0699346906323823,0.7992562426841691,0.0824130104766004,2,0
DCM,Đạm Cà Mau,HOSE,Nguyên vật liệu,2024,-0.0968205256583835,-0.3005835363912335,0.2554382903253273,1.2364862169597268,0.3928603977836583,0.2974761686038191,1,2
DGC,Hóa chất Đức Giang,HOSE,Nguyên vật liệu,2024,0.1016663809970554,-0.4448345719632046,-0.1650677726317058,1.1503029947208048,1.332303529904012,0.3948741122053923,1,2
DHC,Đông Hải Bến Tre,HOSE,Nguyên vật liệu,2024,-0.1492860609307505,-0.2683261383292987,-0.1155058060337457,0.3128540340743549,0.2914787239709365,0.0142429505502992,1,2
DHM,Khoáng sản Dương Hiếu,HOSE,Nguyên vật liệu,2024,-0.3657915276905186,-0.0974498161118521,0.8886233679883601,-0.1124381605048501,-0.4299364650657777,-0.0233985202769276,2,0
DLG,Đức Long Gia Lai,HOSE,Nguyên vật liệu,2024,-0.3976180808531115,1.1793535907768171,-0.6030376219976791,0.0525259482940177,0.7434810933376483,0.1949409859115385,1,2
DPM,Tổng Công ty Phân bón và Hóa chất Dầu khí,HOSE,Nguyên vật liệu,2024,-0.1816428149728222,-0.3053773740141831,0.1025659502017572,1.256188444631373,-0.1005892658045138,0.1542289880083222,1,2
DPR,Cao su Đồng Phú,HOSE,Nguyên vật liệu,2024,0.8309919179762367,-0.3595855533557159,-0.1815817548095141,0.1125353239753824,0.3186004284937495,0.1441920724560277,2,0
DTL,Đại Thiên Lộc,HOSE,Nguyên vật liệu,2024,-0.4229870793711215,-1.006579596085294,-0.1583454950145981,0.0062720414098308,-0.4504384975910434,-0.4064157253304453,2,0
DTT,Kỹ nghệ Đô Thành,HOSE,Nguyên vật liệu,2024,0.0084940739443044,-0.3723581543992535,-0.0701357456339377,-1.5158151268181577,0.1413131979673593,-0.361700350987937,2,0
GTA,Gỗ Thuận An,HOSE,Nguyên vật liệu,2024,-0.3417342066601451,0.6178125569846493,-0.0626119558358352,-1.241137006622981,-0.166737917575369,-0.2388817059419362,2,0
GVR,Tập đoàn CN Cao su VN,HOSE,Nguyên vật liệu,2024,-0.0732323242849823,-0.3381792215570278,-0.2655690150305637,2.006098932693788,0.1588358728186012,0.297590848927963,1,2
HAP,Tập đoàn Hapaco,HOSE,Nguyên vật liệu,2024,-0.0361391575269193,-0.4310350557639169,-0.3938276718576661,-0.590920466798639,-0.3752554408386086,-0.36543555855715,2,0
HCD,SX và Thương mại HCD,HOSE,Nguyên vật liệu,2024,-0.2493409869726577,-0.1986301023285742,-0.1209947949842227,-0.5705670989524079,-0.079493688224072,-0.2438053342923868,2,0
HHP,HHP Global,HOSE,Nguyên vật liệu,2024,-0.3997198663359767,2.562254741248326,-0.2990923653408493,0.083692513180917,-0.3555529043373824,0.3183164236830069,0,1
HII,An Tiến Industries,HOSE,Nguyên vật liệu,2024,-0.2253059750090228,0.0079924885475257,0.7381333096611662,0.3356573193207643,-0.3625768956264266,0.0987800493788013,1,2
HMC,Kim khí TP.HCM,HOSE,Nguyên vật liệu,2024,-0.351937538796671,1.044795667075142,0.9590273654244796,0.0616649424214919,-0.1949910170615981,0.3037118838125688,2,0
HPG,Hòa Phát,HOSE,Nguyên vật liệu,2024,-0.3821727139773021,-0.1314371916554097,-0.0404509606568125,2.8285066013032623,0.1313653216654204,0.4811622113358316,1,2
HRC,Cao su Hòa Bình,HOSE,Nguyên vật liệu,2024,-0.2623281757519627,-0.3434333892835818,0.0088492427792309,-0.963688257831105,0.3333337545155933,-0.245453365114365,2,0
HSG,Tập đoàn Hoa Sen,HOSE,Nguyên vật liệu,2024,-0.3218987640289268,-0.2010473638833765,0.3690761638292003,1.6359878486473476,-0.1602574180836245,0.264372093296124,1,2
KSB,Khoáng sản Bình Dương,HOSE,Nguyên vật liệu,2024,-0.3121184653034687,-0.3553699495009989,-1.04593038839592,-0.1777123824867653,-0.3190006607939001,-0.4420263692962106,2,0
NHH,Nhựa Hà Nội,HOSE,Nguyên vật liệu,2024,-0.2044579022189125,-0.3414780877054475,-0.1118008347218694,-0.0214498372205557,-0.0251126829777118,-0.1408598689688994,2,0
NKG,Thép Nam Kim,HOSE,Nguyên vật liệu,2024,-0.3953696174820835,0.0378299762116952,0.109406947946117,1.3096443313072328,-0.0706653326431579,0.1981692610679607,1,2
PHR,Cao su Phước Hòa,HOSE,Nguyên vật liệu,2024,-0.0045916684611275,-0.3067496611622643,-0.3093156699845219,0.2928214175729921,0.4115424673196254,0.0167413770569407,1,2
PLP,SX và CN Nhựa Pha Lê,HOSE,Nguyên vật liệu,2024,-0.3886881964035216,-0.0515849314865559,-0.280793200855445,0.0677040683672008,-0.4436302116237471,-0.2193984944004137,2,0
PTB,Công ty Cổ phần Phú Tài,HOSE,Nguyên vật liệu,2024,-0.3110324344588556,-0.1995438538267027,-0.0769079079909097,0.6639105004925254,0.2661710556524807,0.0685194719737076,1,2
SAV,Savimex,HOSE,Nguyên vật liệu,2024,-0.2925000716287929,-0.1333939235977177,0.1716094991691888,-0.5417355293613503,0.3255520051186242,-0.0940936040600095,2,0
SFG,Phân bón Miền Nam,HOSE,Nguyên vật liệu,2024,-0.3720366813883796,0.2591137911500926,-0.0979682099691032,-0.2147628590981642,-0.2636471901789813,-0.1378602298969071,2,0
SHA,Sơn Hà Sài Gòn,HOSE,Nguyên vật liệu,2024,-0.3408868733740653,-0.6804326436868224,-0.1338932123289946,-0.4030116403228639,-0.3025663160661462,-0.3721581371557785,2,0
SHI,Quốc tế Sơn Hà,HOSE,Nguyên vật liệu,2024,-0.3961751330156031,0.2955758311139192,-0.1490402504927542,1.0111437197036168,-0.2625748458892083,0.099785864283994,1,2
SMC,Đầu tư Thương mại SMC,HOSE,Nguyên vật liệu,2024,-0.4212087028347989,2.037990154585887,0.1837532506018304,0.6898319751844166,-2.2187629196084093,0.0543207515857852,0,1
TLH,Thép Tiến Lên,HOSE,Nguyên vật liệu,2024,-0.4045852308823837,0.1785836349579892,0.1664995863402427,0.5419208027875382,-2.5476819822532373,-0.4130526378099701,0,1
TNC,Cao su Thống Nhất,HOSE,Nguyên vật liệu,2024,0.2502143161850421,-0.4659568052408204,-0.1839395636846535,-1.3609931178811066,0.5511749551378257,-0.2419000430967424,2,0
TNI,Tập đoàn Thành Nam,HOSE,Nguyên vật liệu,2024,-0.3679365177514944,-0.2871743423716437,-0.0899905629326523,-0.4886117251904326,-0.7808843436493055,-0.4029194983791057,2,0
TNT,Tập đoàn TNT,HOSE,Nguyên vật liệu,2024,1.9953858647541665,-0.4684325455238441,1.4391911095658698,-0.6266064032445209,-0.4640253163475361,0.375102541840827,2,0
TPC,Nhựa Tân Đại Hưng,HOSE,Nguyên vật liệu,2024,-0.2786626151794288,0.2276692144860011,-0.2222692180651477,-0.9504733205608462,-0.2135842819375657,-0.2874640442513975,2,0
TRC,Cao su Tây Ninh,HOSE,Nguyên vật liệu,2024,0.0818270007996446,-0.4430598730779979,-0.396908535788731,-0.2740624571196018,0.4945047322174999,-0.1075398265938372,2,0
TSC,Kỹ thuật NN Cần Thơ,HOSE,Nguyên vật liệu,2024,0.0065537822679642,-0.3976257878189351,-0.4580481017496139,-0.2260536595009157,-0.3611408397065447,-0.287262921301609,2,0
TTF,Gỗ Trường Thành,HOSE,Nguyên vật liệu,2024,-0.3667461421576778,2.9168517153918527,-0.33581555087718,-0.0480797174279106,-0.3685032716318938,0.3595414066594381,0,1
VAF,Phân lân Văn Điển,HOSE,Nguyên vật liệu,2024,-0.0485847580534331,-0.1165486881437992,1.9302041313219973,-0.3803105451003964,0.1329566806254822,0.3035433641299702,2,0
VCA,Thép VICASA - VNSTEEL,HOSE,Nguyên vật liệu,2024,-0.2579301648748519,-0.1916032958525431,1.248525131444931,-0.7644597320576832,-0.4304864610250876,-0.0791909044730469,2,0
VFG,Khử trùng Việt Nam,HOSE,Nguyên vật liệu,2024,0.0862218652580603,-0.314968235332183,0.1041486712693935,0.2148296529941372,1.4034893372033448,0.2987442582785505,1,2
VID,Viễn Đông,HOSE,Nguyên vật liệu,2024,-0.3335128144851587,0.6831023301452499,-0.0615080378665757,-0.3703656752655943,-0.3243281041510393,-0.0813224603246236,2,0
VPG,Đầu tư TMại XNK Việt Phát,HOSE,Nguyên vật liệu,2024,-0.3044974358026073,-0.0018730432196958,0.202128232575008,1.0791964283721411,-0.2117628781426503,0.1526382607564391,1,2
VPS,Thuốc sát trùng Việt Nam,HOSE,Nguyên vật liệu,2024,-0.1685352343845091,-0.2369747087131655,-0.1132321967420081,-0.8190773743068076,-0.0172637757022247,-0.271016657969743,2,0
YBM,Khoáng sản CN Yên Bái,HOSE,Nguyên vật liệu,2024,-0.4160516116971475,0.4400263842689146,-0.1189275588687709,-0.6991589002929514,-0.1555461521712605,-0.1899315677522431,2,0
ASP,Dầu khí An Pha,HOSE,Tiện ích Cộng đồng,2021,-0.5322999862823096,0.9237229054670232,0.4689385534287031,0.2207247866327616,-0.9276024149607082,0.030696768857094,0,1
BTP,Nhiệt điện Bà Rịa,HOSE,Tiện ích Cộng đồng,2021,-0.0043812735494178,-0.5152187477846091,-0.142174929052547,-0.1293517168857814,-0.3627350396256124,-0.2307723413795935,0,1
BWE,Nước - Môi trường Bình Dương,HOSE,Tiện ích Cộng đồng,2021,-0.3421240272333817,-0.0858716575270061,-0.2673584645288124,0.7061619941952222,0.257394021030268,0.053640373187258,0,1
CCI,CIDICO,HOSE,Tiện ích Cộng đồng,2021,3.642208219408988,0.0102812842719359,0.2354931078789705,-0.9254873890063022,-0.3843292223492784,0.5156332000408628,1,2
CHP,Thủy điện Miền Trung,HOSE,Tiện ích Cộng đồng,2021,-0.2860544750365745,-0.394161578086931,-0.6044154487571278,-0.0834799821461567,0.1100687730204304,-0.2516085422012719,2,0
CLW,Cấp nước Chợ Lớn,HOSE,Tiện ích Cộng đồng,2021,-0.1001346858396409,-0.2374998660544312,0.6921483152594482,-0.63258998148568,-0.4494339183227476,-0.1455020272886103,0,1
CNG,CNG Việt Nam,HOSE,Tiện ích Cộng đồng,2021,-0.0135934440777588,-0.1744601592097281,0.6258898691209914,-0.0145998024140913,-0.2706184704951713,0.0305235985848483,0,1
DRL,Thủy điện - Điện lực 3,HOSE,Tiện ích Cộng đồng,2021,1.9457237323471188,-0.7295645140182888,-0.0992966387328551,-1.8451562178765728,3.209287711006096,0.4961988145450996,1,2
GAS,PV Gas,HOSE,Tiện ích Cộng đồng,2021,0.1777285407245636,-0.511388958166983,-0.02156126741346,2.481187966263016,0.0848586419411204,0.4421649846696514,0,1
GEG,Điện Gia Lai,HOSE,Tiện ích Cộng đồng,2021,-0.2496895706396487,0.4887307050330025,-0.4129556554454854,0.5539524407083372,-0.3585824980906922,0.0042910843131026,0,1
KHP,Điện lực Khánh Hòa,HOSE,Tiện ích Cộng đồng,2021,-0.4093941394196626,0.3598303590727613,1.0519659551816318,0.320585688387061,-0.8142077363020631,0.1017560253839456,0,1
NT2,Điện lực Nhơn Trạch 2,HOSE,Tiện ích Cộng đồng,2021,-0.6463340738341578,-0.482662893445388,-0.1041389771594626,0.8161458579762191,-0.2438285428006308,-0.132163725852684,0,1
PGC,Gas Petrolimex,HOSE,Tiện ích Cộng đồng,2021,-0.5642960636741274,0.1819459973309024,0.2346382723984686,0.2794896845376866,-0.3897530484110104,-0.051595031563616,0,1
PGD,PV GAS D,HOSE,Tiện ích Cộng đồng,2021,0.3142216355445093,-0.0353689534852705,0.8341457892502971,0.7042671832614553,-0.1690808987841499,0.3296369511573683,0,1
PGV,Tổng Công ty Phát điện 3,HOSE,Tiện ích Cộng đồng,2021,-0.2382555308916435,0.7561677354054583,-0.1949572998507691,2.194065832724896,-0.2039061529945092,0.4626229168786864,0,1
PMG,ĐT và SX Petro Miền Trung,HOSE,Tiện ích Cộng đồng,2021,-0.645593499379476,0.067130616673665,0.0213289910018287,-0.0806364559214167,-2.118405263367078,-0.5512351221984954,0,1
POW,Điện lực Dầu khí Việt Nam,HOSE,Tiện ích Cộng đồng,2021,-0.1045097306120856,-0.4083855171368007,-0.2268549923223007,1.971051437602032,-0.6349468269456241,0.1192708741170442,0,1
PPC,Nhiệt điện Phả Lại,HOSE,Tiện ích Cộng đồng,2021,0.9901482582644544,-0.7178885288599259,0.0224983782951233,0.6007562591987446,-0.7505496022377477,0.0289929529321297,0,1
PSH,TMại ĐT Dầu khí Nam Sông Hậu,HOSE,Tiện ích Cộng đồng,2021,-0.7098446285246102,1.5310337273138976,-0.0731361667095011,0.9297175459919156,-0.3543623558548893,0.2646816244433626,0,1
